Id,Defects
30624,0
44701,0
43992,0
44824,0
82544,0
18861,0
67352,0
986,1
20044,0
2089,1
14020,0
696,0
18540,0
57874,0
39414,1
34610,0
83159,0
77139,0
80834,0
32753,0
667,0
6301,0
68114,0
13480,0
98898,0
85280,0
39650,0
52844,0
78683,0
67462,0
81101,0
68782,0
94890,0
37346,0
62295,0
82790,1
86754,1
45876,0
60245,0
56531,0
66512,0
81857,0
33279,0
43006,0
94705,0
43791,0
50455,1
30586,0
40148,0
82446,0
21347,0
33841,0
29960,0
69732,0
22870,0
93448,1
48669,1
69371,0
27624,0
89354,1
18574,0
81601,0
3972,0
84302,1
79266,0
23178,0
37844,0
90967,0
83804,0
69802,0
95414,0
67493,1
12662,0
85783,0
53199,0
40516,0
70089,0
89369,0
48027,0
96187,0
23141,0
93568,1
65708,0
21012,1
18185,0
48637,0
67524,0
87577,0
44275,0
75576,0
85845,0
58977,0
67857,0
55653,0
74153,0
98208,0
47115,0
25301,0
28220,0
19534,0
71642,0
12016,0
31345,0
7474,0
96453,0
19099,1
39445,1
81879,0
90895,1
9884,0
41601,0
9743,0
21940,1
3750,0
68294,1
39146,0
85446,0
6353,0
34035,0
1401,0
15833,0
51070,0
74245,0
42239,0
41119,0
21702,0
57045,0
8032,0
28357,0
64054,0
12785,0
86354,1
9750,0
4388,0
91990,0
59443,0
44705,0
20020,0
90254,0
36609,0
51125,0
43670,0
43372,0
60372,0
64800,0
1255,0
74668,0
90833,0
88732,0
70121,0
64302,0
90655,0
25604,0
10988,0
13205,0
57308,0
40408,0
35127,0
753,0
98334,0
72882,0
33458,0
651,0
55831,0
41278,0
6836,0
24428,0
79365,0
58041,0
28891,0
6407,0
98420,0
18373,0
22975,0
21365,1
52821,0
14270,0
20977,1
78139,0
3719,0
76919,0
24044,0
52873,0
6922,0
73119,0
5212,0
91451,0
1231,1
16312,0
80250,0
75943,1
52729,1
14026,1
77074,0
9364,0
71661,0
96985,0
72550,0
15349,0
27469,0
89285,1
32607,0
41363,0
69064,1
31079,0
3353,0
33644,0
12771,0
74854,0
76679,1
81930,0
62425,0
50472,1
11728,0
45087,0
36896,0
21314,1
54294,0
28689,0
5232,0
25224,0
83336,1
19046,1
70692,1
18120,0
2395,0
1408,0
84692,0
9441,0
88912,0
17354,0
12470,0
2849,0
74956,0
18509,0
47692,0
75655,1
46899,0
9150,0
10199,0
7107,0
71153,0
79701,0
72856,0
74102,0
646,0
8976,0
44603,1
85510,0
65301,0
53156,0
56668,0
74209,0
71107,0
72128,0
95757,0
19320,0
65132,1
82174,0
75485,0
42537,0
87852,0
94987,0
19945,0
16800,0
48442,0
46666,0
54108,1
47000,0
36421,0
50863,0
49421,0
30722,1
90169,0
10198,0
83529,0
58455,0
99663,0
77521,0
77051,0
36625,0
17616,0
38007,0
52143,0
7037,0
50169,1
11271,0
4870,0
66366,0
42594,0
93540,0
26440,0
74284,0
31224,0
3079,0
91444,0
4495,0
82597,0
81698,0
62377,0
74759,0
60881,0
18344,0
17248,0
23666,0
727,1
82276,0
18393,0
12323,0
15286,0
23611,0
32799,0
63181,0
15388,0
75529,0
39104,0
48539,0
30925,0
35993,0
18681,0
89551,0
60820,0
45727,1
99813,0
72962,0
49304,0
54897,0
20196,0
45337,0
23107,0
33909,0
91330,0
38917,0
41813,1
97483,0
65246,0
9816,0
28773,0
23983,0
80481,0
52692,0
10048,1
47575,0
99093,0
31010,0
23486,0
56981,0
67715,0
93029,0
81431,0
67618,0
101518,0
36606,0
27800,1
75294,0
22517,0
8984,0
5778,0
10170,0
23722,1
60712,0
68476,0
20784,0
64314,0
85257,0
22150,0
302,0
73113,0
17569,0
100767,0
33090,0
20499,0
27904,0
35398,0
46576,0
69328,1
5834,0
59348,0
91240,0
65184,0
17313,0
84506,0
100168,0
25555,0
93433,0
73169,0
57440,0
75937,0
78471,0
19648,0
28965,1
90025,0
53543,0
51451,0
81294,0
76665,0
94397,0
57931,0
101590,0
9093,0
61450,0
64658,0
11581,0
39996,0
47508,0
17268,0
46733,0
34460,0
20771,0
90704,0
10566,0
70183,1
51775,1
62308,0
10249,0
95002,0
98734,0
93135,0
57785,0
80195,0
68901,0
14314,0
26388,0
47883,0
13031,0
37112,0
19252,0
64016,0
73398,0
42272,1
13750,0
22442,0
93218,0
3182,0
97204,0
25648,0
8681,0
3322,0
77722,0
92859,0
12946,0
73686,0
93761,0
36845,0
72542,0
67742,0
1495,0
35679,0
51599,0
26995,0
77650,0
71731,0
186,0
101081,0
65416,0
28589,0
41349,0
5275,0
10068,0
90968,0
30841,0
98404,1
54204,1
62633,0
42185,0
56319,0
92677,0
71138,0
84153,0
31763,0
99901,0
51818,0
5599,0
34426,0
86402,0
61355,0
65319,1
74008,0
87600,0
403,0
3411,0
70069,1
71602,0
73407,0
90277,0
55235,0
57856,0
50324,0
93167,0
51704,0
2834,0
10879,0
95739,0
65844,0
54171,1
12181,0
23025,0
83552,1
52013,0
53735,0
31427,0
90276,0
66600,0
7772,0
74578,0
94130,0
34805,0
88476,0
64262,0
34419,0
38090,0
70025,0
32861,0
81868,0
74024,0
60637,0
65415,0
91631,0
14301,0
97689,0
82386,0
43007,0
57314,0
94548,0
69799,0
96336,0
40004,0
40857,0
94758,0
87947,0
1870,0
95433,0
18982,0
93855,0
12941,0
56698,0
52503,1
51620,0
56715,0
11959,0
22497,0
7360,0
69514,0
3336,0
10464,0
99011,0
81025,0
76362,1
52391,0
98717,0
52685,0
40314,0
99255,0
55096,0
99340,0
26864,0
80914,0
74721,1
4610,0
73078,1
71615,1
91239,0
19566,1
28609,0
81234,1
48043,0
49065,0
35296,0
87132,0
51029,1
33488,0
97328,0
51737,0
51546,0
20497,0
57466,1
27449,0
35948,0
13522,1
19366,0
79336,0
34937,0
473,0
94291,0
45515,0
44287,0
64557,0
35477,0
81984,0
42840,0
65,0
100959,0
2246,0
60088,0
33509,0
63884,0
48253,0
39329,0
17213,0
76581,0
82384,0
10338,0
85500,0
4327,1
78089,1
59079,0
91852,0
39972,0
68445,0
89769,0
6748,0
44029,0
31640,0
46419,0
5788,0
43263,1
20311,0
71343,0
84374,0
89082,0
35572,0
96630,0
25862,0
2611,0
49516,0
46967,0
27504,0
46095,0
2060,0
89790,0
96505,0
79854,1
92771,0
42043,0
18930,0
62059,0
62017,0
32431,0
52537,1
49371,0
83308,1
66892,0
65447,0
76542,0
76109,0
99760,0
20177,0
35941,0
61655,0
19091,0
41576,1
17185,0
640,0
57711,0
95899,0
80514,0
50746,1
56660,0
46700,0
84885,0
60647,0
62815,0
71417,0
84853,1
27054,0
2818,0
32433,0
48730,0
31064,0
47439,1
55223,0
39815,0
55999,0
95611,0
78829,0
71166,0
55062,0
51188,0
58506,0
32895,0
34161,0
25560,1
71643,0
38532,0
43089,0
62971,0
87445,0
61764,0
67373,0
67472,1
54070,0
84380,0
55584,0
37560,0
86001,0
10207,0
58543,0
96374,0
71499,0
26790,0
53932,0
43400,0
29580,0
67205,1
58898,0
94678,0
19272,0
32589,0
79851,0
41629,0
54558,0
21916,0
39272,0
75280,0
65551,1
91861,0
9610,1
10845,0
48728,0
63241,0
54647,0
73334,0
17379,0
90649,0
5920,0
20066,0
78623,0
29571,0
9633,0
73527,0
87825,0
52763,0
44620,0
29972,0
64424,0
57823,0
28802,0
59195,0
9504,0
19142,0
57742,0
14223,0
8561,0
36589,0
15064,0
31161,0
96880,0
64270,0
59295,0
25745,0
6134,0
34915,0
34922,0
19876,1
17488,0
91005,0
90987,1
3014,1
77900,0
98830,0
61880,0
12819,0
44334,0
87869,0
61999,1
50382,0
16507,0
10319,0
33443,0
67716,0
71529,0
20901,0
74057,0
11234,0
56827,0
23489,1
7932,0
101341,0
75069,0
24658,0
21477,0
65600,0
55121,1
75676,0
63244,0
96960,0
42622,0
17861,0
33934,0
70490,0
2361,0
45440,1
38077,0
60302,0
73951,0
17730,0
50622,0
37175,0
8573,1
22839,1
7393,0
81446,0
2648,0
82676,0
79007,1
88798,0
51223,0
3007,0
18915,1
99471,0
21431,0
51203,0
92198,0
9989,0
10559,0
58192,0
30344,0
55199,0
16358,0
60755,0
4651,0
88930,0
99271,0
60815,1
53386,0
3930,0
14186,1
59176,0
66562,0
7477,1
29111,0
84602,0
68137,0
1119,0
76377,1
17114,0
74097,0
101461,0
64461,1
76008,0
68478,0
83099,0
45089,0
38817,1
87160,0
48818,0
95974,0
58292,0
11590,0
64474,0
76494,0
59083,1
97283,0
79439,0
20874,0
70580,0
77730,1
72297,1
28080,0
96569,0
79247,0
70336,0
26910,0
53538,0
48388,0
54880,0
2901,0
84606,0
53001,1
93650,1
9154,0
17108,0
3400,0
22934,0
27814,0
23252,0
40641,0
26849,0
43487,1
13293,0
70764,0
34134,0
68426,0
31873,1
40819,0
17011,0
47731,1
22141,0
62735,0
35925,0
54680,0
99474,1
30022,0
66539,1
53922,0
15529,0
7332,0
44662,0
25872,1
93636,0
58945,0
5081,0
86498,0
94636,0
20762,0
86870,0
59179,0
49013,0
50497,0
44734,0
58205,0
82471,0
13369,1
33737,0
79541,0
93113,0
4684,0
35568,1
27441,0
42950,0
41570,0
96163,0
91971,1
65990,0
21014,0
43554,0
1860,0
61845,0
42234,0
57313,1
91283,0
88890,0
43835,0
63647,0
49301,0
80,0
39124,0
99502,0
44158,0
27816,0
87681,0
21030,0
80253,0
101331,1
74714,0
16637,0
85098,1
34379,0
89569,0
42955,0
10165,0
81839,0
13908,1
24310,0
26817,0
26766,0
9558,0
70150,0
67321,0
38790,1
8740,0
50443,0
76608,0
31264,0
67920,0
66307,0
26811,0
17667,0
3528,0
45747,0
11506,0
39377,0
101139,0
48128,1
97469,0
13639,0
78274,0
44714,1
54146,0
51958,1
92405,0
92589,0
2695,1
99809,0
86414,0
96844,0
8808,0
91904,0
702,0
29244,0
58704,0
61057,1
38249,0
91434,1
46285,0
45582,1
90011,1
13507,0
39234,0
5451,0
90848,0
64216,0
63980,0
85745,1
6572,1
96128,0
31482,0
43226,0
91583,0
78586,0
67564,0
50024,0
25880,0
26444,0
79645,0
80946,1
60501,0
71949,0
21396,0
100504,0
55799,0
29432,0
97743,0
77779,0
71102,1
60235,0
55197,0
79902,0
75214,0
46256,0
86603,0
39609,0
101186,0
11262,0
38442,0
77681,0
44468,0
61808,0
78948,0
82939,0
41230,0
5633,0
91413,0
55535,0
77662,0
3630,0
66120,0
13827,1
3816,0
73264,0
63328,0
94252,0
54761,0
68653,1
46559,0
46858,0
30090,0
30153,0
11382,0
34893,0
20305,0
11328,0
13848,0
48519,1
90494,0
15453,1
5261,0
64964,0
50821,0
17339,0
22562,0
7044,0
64013,0
76996,0
26225,0
11936,0
16428,0
82778,0
98193,0
36304,0
57465,0
52350,0
95668,0
59847,1
12100,0
35214,0
28789,0
4196,0
71106,1
100448,0
80099,0
63256,0
89068,0
44693,0
67604,0
78283,0
42787,0
22229,0
37535,0
98502,0
95635,0
64718,0
65650,1
45812,0
36022,0
101650,0
98082,0
41035,0
51406,0
75185,1
72143,0
77210,0
57559,1
37792,0
18335,0
91880,0
17403,0
80859,0
60095,0
31970,1
77831,0
42565,0
44426,0
88898,0
23005,0
27635,0
388,0
25117,0
4500,0
68861,0
4695,0
62584,0
93730,0
69149,0
100260,0
952,1
68931,0
24814,0
34961,0
101309,0
48540,0
80187,0
33583,0
99403,0
26223,0
35818,0
75515,0
50474,0
81819,0
93359,0
14610,0
55105,1
67606,0
43101,0
84135,0
74719,0
25422,0
59359,0
38024,0
78869,0
62258,1
52679,0
94803,1
91147,0
40761,0
23707,0
27177,0
2590,1
78940,1
66312,0
22949,0
99384,0
7758,0
53718,0
5694,1
10868,0
13177,0
45288,0
53371,0
3613,0
42059,0
99636,0
95764,1
85932,0
82754,0
68090,0
553,0
15485,0
20292,0
47167,0
42550,1
80376,0
62210,0
63813,0
99079,0
58880,0
93793,0
54806,1
2703,0
90801,0
35150,0
7291,0
88341,1
51441,0
86972,0
22458,0
38977,0
46790,0
20136,0
26106,0
9729,0
39125,0
60770,0
30585,0
29309,0
98133,0
45011,0
3131,0
4317,0
81834,0
1436,0
38821,0
73014,0
95570,0
249,0
67106,0
59207,0
28525,0
67527,1
33057,0
40400,0
10415,0
39160,0
29093,1
29730,0
84872,0
75417,0
64445,0
35191,0
16224,0
61511,0
71805,0
47180,0
37286,0
88895,0
20757,0
97202,0
64041,0
53007,0
44020,0
20972,0
12393,0
98461,0
77598,0
93344,0
37144,0
73388,0
99954,0
70382,0
97833,1
29100,0
2500,0
51474,0
40305,1
68492,0
62974,0
4864,0
95328,0
71879,1
2720,0
15574,0
80624,0
20942,0
31676,0
75221,0
93810,0
84195,0
62921,0
72873,1
78084,0
84196,0
37601,0
6118,0
1946,0
71944,0
3877,0
70,0
55117,0
41200,0
97784,0
60269,0
78278,0
21425,0
51993,0
64549,0
76000,0
27453,1
79644,0
2220,1
42905,0
46441,0
25181,0
65439,0
6620,1
77571,0
78385,0
26034,0
15971,0
21246,0
86030,0
2963,1
98536,0
17653,0
78515,0
22346,0
20541,0
35635,0
34974,0
70489,0
123,0
25069,0
21489,1
91163,0
78861,0
96138,0
77923,0
26918,0
87238,1
9157,1
21486,0
84569,0
65270,0
15814,0
47069,0
80131,1
16294,0
59273,0
7750,0
42935,0
88663,0
69067,0
89530,0
92680,0
48314,0
83698,0
43773,0
43548,0
4019,0
19522,0
50920,0
41965,0
71795,0
76970,0
57263,0
55570,0
23189,0
94203,0
98739,1
99839,0
73562,0
17459,0
81377,0
58063,0
97519,0
44674,0
2346,0
83436,0
2938,0
41939,0
30470,0
48840,0
22154,0
60037,0
22138,0
81573,0
28757,0
62260,0
37838,0
24147,0
14002,0
13747,0
21468,0
99511,0
49513,0
100308,0
24689,0
4687,0
46293,0
34410,0
6882,0
80502,1
52650,0
80289,0
93276,0
2903,0
2745,0
41890,0
88430,0
32296,0
6382,0
67534,0
51511,1
13804,0
20195,0
25197,0
40078,0
29285,1
90723,0
12368,0
56265,0
58768,1
23967,1
40972,0
22479,0
80103,0
85097,0
52144,0
22404,0
90251,0
33377,1
27535,0
96345,0
73411,0
45182,0
27314,0
28978,0
74841,0
49722,0
62885,0
17962,0
94849,0
62399,0
53506,1
76747,0
23251,0
51521,0
89223,0
88967,0
98616,0
56694,0
5160,0
61365,0
75796,0
88743,0
35075,0
11785,0
31931,0
97492,0
84098,0
49839,0
59993,0
8331,0
59567,0
5902,1
83010,0
27860,0
31294,0
19232,0
66017,0
43253,1
61695,0
73522,0
78864,0
93725,0
41383,1
60131,0
11763,0
56729,0
51652,1
28782,0
25644,0
98715,0
101338,0
69642,0
36849,0
16210,0
67277,0
14736,0
62274,0
93004,0
97228,0
37045,1
87953,0
49827,0
50534,1
54734,0
42700,0
5776,0
36713,0
53817,0
12202,0
83908,0
45289,0
5442,0
14392,0
98309,0
57954,0
71647,0
10242,0
29283,0
97517,0
40800,0
24730,0
77294,0
71631,0
65887,0
3910,0
35964,0
27185,0
13002,0
53309,0
52984,0
16425,0
25316,0
91222,0
95520,0
34812,0
33996,0
58421,0
41055,0
59406,0
90090,0
28444,0
36110,0
26430,0
57392,0
81713,0
21002,0
44777,1
16391,0
24183,0
91991,0
22726,0
31472,0
14558,0
99793,0
92479,0
97349,0
81762,1
96259,0
82806,0
31378,1
8109,0
47578,0
97201,0
80464,0
15219,1
67188,0
76357,1
15524,0
69211,1
16794,1
48573,0
17920,0
27744,0
16912,0
48973,0
41047,0
31429,0
29833,0
65161,0
2365,0
27305,0
89137,0
81758,0
2728,0
31277,0
22764,0
14338,0
80614,1
101734,0
27952,1
35351,1
27269,0
93151,0
73930,0
24899,0
72858,0
36842,0
97311,1
54716,0
8358,0
43597,0
55660,0
33305,0
49350,0
65206,0
99027,0
9204,0
18491,0
16371,0
94096,1
46756,1
16680,0
2194,0
65817,0
45205,0
32777,0
40023,0
40772,0
30314,0
74803,0
91756,0
60418,0
37572,0
99162,0
58145,0
20515,1
10417,1
44597,1
16604,0
58837,0
37509,0
72265,1
11529,0
70286,0
32338,0
88217,0
53586,0
45678,0
48411,0
99883,0
100535,0
51682,0
334,0
31435,0
34566,0
18801,1
10013,0
69401,0
38769,0
83902,0
33917,0
85553,0
62749,0
55244,0
88899,0
52546,0
22193,0
43088,0
36906,0
66679,1
46132,1
98202,0
72425,0
65406,0
86893,0
94424,0
60649,0
2217,0
74199,1
101000,0
38921,0
17064,0
94057,0
81351,0
24697,0
28901,0
14038,0
82952,0
53286,0
86662,0
48934,0
96810,0
87913,0
89005,0
25867,0
23582,0
85657,0
101713,0
90986,0
22366,0
69216,0
79574,0
78026,0
57947,0
39887,0
100435,0
55253,0
85569,0
98880,0
49969,0
100529,0
95406,0
21894,0
14476,0
56105,0
19026,0
23756,0
88284,0
80685,0
97335,0
101228,0
11504,0
23889,0
53700,0
19844,0
279,0
36698,0
37949,0
96941,0
46798,0
61756,0
16557,0
5921,0
495,1
14532,1
80878,0
54212,0
6885,1
30945,0
81515,0
17324,0
39263,0
42041,1
4789,0
88015,0
59579,0
39562,0
54669,0
37040,0
80915,0
36588,0
66579,0
4650,1
693,0
43809,0
32467,0
69659,1
45956,0
43517,0
5931,0
74720,0
46977,1
56259,1
7411,0
58097,0
65939,0
61972,0
2452,0
5140,0
81139,0
53131,0
96083,1
93852,0
79932,1
6246,0
17618,0
98456,0
47449,0
99749,0
13809,1
12497,0
101322,1
24031,0
51187,0
48641,0
19090,0
17499,0
5646,0
71484,0
55657,0
6946,0
37468,1
9675,0
55650,0
948,0
88388,1
75051,0
98051,0
43349,0
101349,0
56522,0
12490,0
7602,0
85230,0
53498,0
50976,1
55422,0
87013,0
9896,1
47110,1
44471,0
92222,0
64927,0
3255,0
446,0
69521,0
8191,0
41083,1
72041,0
11707,0
96499,0
63716,0
71988,1
2184,1
31854,0
97540,0
95500,0
52329,0
2645,1
88632,0
64232,0
71380,0
17791,0
17251,1
74454,0
60068,0
15811,0
101378,0
89509,0
44868,0
24269,0
17887,0
43406,0
73732,0
14108,0
16815,0
91188,0
94647,0
49039,1
85158,0
86547,0
78311,0
66618,0
23736,0
37622,1
3170,0
82908,0
64574,0
51124,0
34513,0
75490,0
45652,0
82839,0
34881,0
76330,0
54983,1
44781,0
41141,0
12586,0
35240,0
74737,0
29835,0
94879,0
17210,0
35878,0
98977,0
38883,0
20830,0
76896,0
49624,0
54908,0
72324,0
67506,1
35511,0
545,0
7026,0
82629,0
4793,0
48371,0
61149,0
82741,0
57234,0
39256,1
48323,0
59910,0
96636,0
81345,0
68461,0
81631,0
99791,0
101259,0
31287,0
39907,0
90943,0
40970,0
63223,0
79269,0
42690,0
45258,0
31046,0
37991,1
59409,0
61342,0
59568,0
37016,0
90347,0
77706,0
80902,0
41603,1
37383,0
2686,0
93682,0
56941,0
69565,0
32527,0
13930,0
62378,0
19028,0
83358,0
69286,0
36408,0
61666,0
82090,0
30144,1
31711,0
56961,0
70769,0
79864,0
99375,0
79431,0
20857,0
63956,0
70662,0
12770,1
11064,0
92208,0
63191,0
31681,0
18184,0
48729,0
4764,1
29249,0
96428,1
25710,0
58085,0
101210,0
43165,1
1200,0
35932,1
46802,1
5870,0
41079,0
80601,0
44089,0
2501,0
66392,0
95973,0
25330,0
95117,0
73941,0
58048,1
32673,0
47898,1
88081,1
74486,1
2846,0
13638,0
42816,0
98935,0
83679,1
3297,0
71486,0
10504,0
24104,0
48789,0
32956,0
18531,0
3114,0
35464,0
63289,1
95242,1
20526,0
68617,0
29775,0
101334,0
70171,0
90008,0
88920,0
89483,0
15617,0
28189,0
90583,1
54228,0
15926,0
92957,0
91437,0
15139,0
40342,0
88181,0
100402,0
1412,0
29877,0
51498,0
92631,0
36723,0
58839,0
24758,0
39367,1
99026,0
81694,0
37205,0
82697,0
76682,1
11915,0
73332,0
15167,0
72434,0
96601,1
6291,0
75376,0
98535,0
61594,0
55492,0
98590,0
29005,1
13252,1
74788,0
84181,0
75157,0
97559,0
71855,0
1595,0
10081,0
34461,0
12423,0
1897,0
86163,0
39118,0
30110,1
72770,0
27958,0
98847,0
52178,0
92683,0
36560,0
41688,0
101176,0
76466,1
7694,0
99894,0
51983,0
97735,0
48451,0
82776,0
21994,0
49072,0
57328,0
17790,0
76400,0
60884,0
88667,1
45082,0
91000,0
44454,1
34933,0
84728,0
21590,0
22353,0
19455,0
75731,0
41536,0
51594,0
33954,0
13338,1
70158,0
39875,0
21932,0
54969,0
52949,0
13426,0
15393,0
3139,0
44772,0
14372,0
100011,0
19864,0
9184,0
2335,0
5348,0
20118,0
64610,0
65370,1
99460,0
98679,0
60053,0
86618,0
833,0
38742,0
93348,0
62517,0
42221,1
79338,0
84171,0
60682,1
37909,0
91259,0
50503,1
97094,0
78719,0
75903,0
96318,0
21816,0
37412,0
24167,0
96596,1
10548,0
80535,0
49404,0
77059,0
63476,0
44096,1
91737,0
9713,1
12975,0
29577,0
5457,0
11412,0
61018,0
40914,0
70291,0
22162,0
54053,1
37123,0
53515,0
76602,0
97956,0
89525,0
79597,0
42372,0
58494,0
1471,0
86626,0
2787,0
78341,1
4187,0
46923,0
67466,0
92582,0
79297,0
3477,0
78266,0
30826,0
21027,1
18176,0
50056,0
32020,0
80325,0
69698,0
24443,0
92335,0
98308,1
32904,0
48298,0
27488,0
86739,0
40908,0
61572,0
83974,1
68756,0
78334,0
61378,0
58881,0
43683,0
20978,0
41622,0
57332,0
15493,0
69547,0
43077,0
81536,0
68395,0
35537,0
75728,0
25277,0
2691,1
52540,0
22277,0
82617,0
474,0
88705,0
59125,0
9581,0
95847,0
28153,0
24388,0
84073,0
81092,0
98370,0
80446,0
58641,1
66276,0
91010,0
72636,1
61170,0
62004,0
86004,0
100161,0
91100,0
26899,0
35979,1
60024,0
1972,1
95835,0
12229,0
80248,0
101342,1
16015,0
48179,0
70177,0
60146,0
76660,0
65095,0
65865,0
43385,0
10076,0
52412,0
45952,0
70943,0
86039,0
49968,0
80403,0
74104,0
43421,0
43568,0
2207,0
96089,0
18137,0
98062,0
61247,0
95438,1
76744,0
45830,0
48380,0
90661,0
64438,0
20667,0
70065,0
50016,0
70488,0
54268,0
76290,0
3582,0
60874,0
94558,0
62689,0
23197,0
10496,0
54325,0
64945,0
95110,0
36537,0
19413,0
27278,0
9944,0
55762,0
65242,0
17105,0
76760,0
81291,0
23780,0
90327,1
63429,0
12231,1
65395,0
2382,0
48471,0
1684,0
89676,0
14918,0
69536,0
23328,0
101561,0
96212,0
17952,0
48131,0
54015,0
93958,0
67878,0
100907,0
68016,1
13326,0
63168,1
13735,0
89692,0
30125,0
69579,0
85297,0
91469,0
65761,0
4088,0
70710,0
638,0
100581,0
40369,0
93014,0
84060,0
73829,0
81130,0
13931,0
25923,1
82046,0
95518,0
40909,0
30938,0
62427,0
79140,0
25247,0
75269,0
32112,0
57344,0
26923,0
45253,0
77142,0
15015,0
49563,0
24763,0
50857,0
53998,0
46092,1
75989,0
70552,0
42492,1
50901,0
32159,0
31587,0
46277,0
30475,0
39882,0
38392,0
36532,0
30208,0
96047,0
31326,0
20853,0
80096,1
20747,0
9053,0
54774,0
38920,0
90773,0
24055,0
2477,1
53407,0
8104,0
12954,0
32135,0
40076,0
43035,0
47822,0
26500,0
85374,0
50419,0
66283,0
100744,0
101482,0
36705,0
16411,0
59647,0
78672,0
14537,0
80803,0
53384,0
50087,0
20569,0
84670,0
45481,0
59846,0
22103,1
12780,0
90124,0
64157,0
90115,1
76248,1
97710,0
57323,0
98178,0
99754,0
53542,0
53676,0
31367,0
71064,1
100995,0
17051,1
17945,0
66635,0
4335,0
6943,0
19350,0
52239,0
14051,0
68557,0
37943,0
51763,0
59054,0
40521,0
832,0
46380,1
9732,1
79017,0
55817,1
49679,0
27965,0
66165,0
33818,0
376,1
44122,0
60035,0
81579,0
74320,0
8670,0
3497,0
62927,0
25339,0
22174,0
22087,0
40626,0
65026,0
35872,0
89584,0
81338,0
15641,1
12618,0
98337,1
55865,1
97454,0
69602,0
29817,1
44286,0
61358,0
43095,0
44382,1
22299,0
98740,0
98516,0
53948,0
89559,0
4626,0
75056,0
49666,0
1676,0
75129,0
12577,0
7252,0
73115,0
11905,0
77756,0
76780,0
55466,0
101626,0
73761,0
2946,0
58309,0
55396,0
39915,0
91827,0
36828,0
54085,0
17538,0
33932,0
25721,0
12986,0
44863,0
24884,0
66210,0
45190,0
100567,0
60314,0
28955,0
11925,0
74691,0
96604,0
74840,0
73769,1
63442,0
33075,0
56534,0
12552,1
68087,0
48074,0
99716,0
39383,0
40258,0
85578,0
17052,0
80852,0
81559,0
27114,0
31072,0
23156,0
22049,0
2252,0
95853,0
75152,0
4080,0
55911,0
4185,0
16820,0
59194,0
1700,1
73523,0
63190,1
16715,0
84190,0
67806,0
66267,0
19029,0
63329,0
39487,0
88272,0
42771,0
27856,0
78753,0
48784,0
33453,0
8644,0
87255,0
63492,0
86842,0
95217,0
100908,0
44969,0
81924,0
71562,0
22812,0
100896,0
60889,0
58411,0
274,0
91986,0
7770,1
958,0
2637,0
17787,0
58596,0
11255,1
64313,0
59502,0
25882,1
84052,0
37620,0
79373,0
9409,0
47895,0
40607,0
64312,0
86928,0
77100,0
36133,0
41024,0
84968,0
59799,0
30865,0
6754,1
47102,0
38445,0
73767,0
86619,0
22553,0
26660,0
50684,1
30677,0
30744,0
65327,1
36159,0
8975,0
93403,0
96407,0
30282,0
65949,0
75688,0
42854,0
87379,0
12241,0
70024,0
62958,1
28577,0
14576,1
85523,1
11517,0
64470,0
89759,0
21100,0
94742,0
40588,1
41683,0
60100,0
82944,0
9508,0
2650,0
49557,1
12240,0
14220,0
68877,0
21841,0
17615,0
99061,1
538,0
40443,0
46352,0
72341,0
66589,0
93699,0
99715,1
26754,0
20041,0
34347,1
4545,0
32625,0
96913,0
73464,0
52676,0
19833,1
91404,0
24803,1
98846,0
60727,0
56910,0
14512,0
46479,0
32285,0
71477,1
8329,0
32618,1
41282,0
100490,0
48100,1
15972,0
4648,0
30726,0
93065,0
80189,0
74482,1
90356,0
72016,0
36732,0
77586,0
96085,0
53665,0
79511,0
69684,0
86098,0
7589,0
27741,0
3475,0
27753,1
40087,0
68576,0
45238,0
80382,1
68875,0
32939,0
78261,0
6971,1
68951,1
71814,0
44838,0
55292,0
831,0
88100,0
95569,0
53995,0
33634,0
100980,0
57969,0
88699,1
43308,0
39615,0
15883,0
48997,0
43230,0
68581,0
37333,0
53208,0
93884,0
27776,0
30270,0
51002,0
47843,0
38367,0
76048,0
3658,0
26167,1
9024,0
74616,0
43466,0
75819,0
14846,1
26820,0
78475,0
73207,0
4303,0
75542,0
1859,0
76040,0
39034,0
58907,0
83671,1
33832,0
50651,0
2441,0
69892,0
41729,0
55152,0
23816,0
49029,0
1611,0
13622,0
83311,0
86896,0
100877,0
32850,1
1903,1
63254,0
87384,0
82763,0
92474,0
32537,0
98794,1
55324,0
12183,0
19960,0
21316,1
49269,0
10586,0
87358,0
38340,0
45751,0
77946,0
20533,0
19002,0
37961,0
83409,0
36905,1
63804,0
14164,0
36708,0
19270,0
85349,0
41456,0
59022,1
72302,0
73381,0
54932,0
39015,0
38903,0
4612,0
48115,0
84573,1
40639,0
72500,0
31714,0
79340,0
47927,0
16327,0
12185,0
96697,0
59392,0
72918,0
12556,0
23754,0
35024,0
63060,0
4977,0
37894,0
59991,1
38851,1
57592,0
25187,0
17707,1
18734,0
21330,0
16035,0
40093,0
8512,0
3874,0
95892,0
33637,0
67786,0
36001,1
96579,0
21033,0
57839,0
33612,0
10662,0
25255,0
10733,0
71324,0
14639,1
10235,0
49984,0
54587,0
20370,0
6879,0
79797,0
59749,1
81022,0
76955,0
92186,0
81242,0
54698,0
77677,1
13289,0
40671,0
76663,0
32031,1
78398,1
71958,0
644,1
64222,0
89404,0
26258,0
30139,0
29866,0
64246,0
